event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
response,210,210.0,9.0,42606.0,-5.9110987751282105,2.1046088504705867,9,10.1,1300,0.49576136300434737
feedback,20,20.0,9.0,43544.0,-5.9110987751282105,7.744958002062185,9,10.1,1300,0.49576136300434737
fixation,TRIALID 10,0.01,10.0,44788.0,-5.9110987751282105,6.101156360528534,9,10.1,1300,0.49576136300434737
cue,91,91.0,10.0,45612.0,-5.9110987751282105,4.6900651593925256,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,10.0,47128.0,-5.9110987751282105,5.836149796866971,9,10.1,1300,0.49576136300434737
response,210,210.0,10.0,47660.0,-5.9110987751282105,3.6665598035036306,9,10.1,1300,0.49576136300434737
feedback,20,20.0,10.0,48662.0,-5.9110987751282105,6.381835427076358,9,10.1,1300,0.49576136300434737
fixation,TRIALID 11,0.011,11.0,49728.0,-5.9110987751282105,3.3499315040572064,9,10.1,1300,0.49576136300434737
cue,93,93.0,11.0,50378.0,-5.9110987751282105,5.487287710565055,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,11.0,51896.0,-5.9110987751282105,6.9417358673378,9,10.1,1300,0.49576136300434737
response,210,210.0,11.0,52588.0,-5.9110987751282105,4.405107312873729,9,10.1,1300,0.49576136300434737
feedback,20,20.0,11.0,53478.0,-5.9110987751282105,6.903290802218261,9,10.1,1300,0.49576136300434737
fixation,TRIALID 12,0.012,12.0,54504.0,-5.9110987751282105,6.045740849560783,9,10.1,1300,0.49576136300434737
cue,93,93.0,12.0,55378.0,-5.9110987751282105,7.569065798102315,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,12.0,56896.0,-5.9110987751282105,7.900199022483292,9,10.1,1300,0.49576136300434737
response,210,210.0,12.0,57460.0,-5.9110987751282105,3.553389417584965,9,10.1,1300,0.49576136300434737
feedback,20,20.0,12.0,58378.0,-5.9110987751282105,6.717371893458324,9,10.1,1300,0.49576136300434737
fixation,TRIALID 13,0.013,13.0,59498.0,-5.9110987751282105,4.127475557659335,9,10.1,1300,0.49576136300434737
cue,94,94.0,13.0,60128.0,-5.9110987751282105,5.924153180288042,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,13.0,61646.0,-5.9110987751282105,7.086110271857396,9,10.1,1300,0.49576136300434737
response,200,200.0,13.0,62202.0,-5.9110987751282105,3.8791965292801254,9,10.1,1300,0.49576136300434737
feedback,10,10.0,13.0,63112.0,-5.9110987751282105,6.803203095645303,9,10.1,1300,0.49576136300434737
fixation,TRIALID 14,0.014,14.0,64256.0,-5.9110987751282105,5.685144021435413,9,10.1,1300,0.49576136300434737
cue,92,92.0,14.0,65096.0,-5.9110987751282105,5.8773056517115165,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,14.0,66612.0,-5.9110987751282105,7.1179891602454735,9,10.1,1300,0.49576136300434737
response,210,210.0,14.0,67154.0,-5.9110987751282105,2.9382710659880003,9,10.1,1300,0.49576136300434737
feedback,110,110.0,14.0,68078.0,-5.9110987751282105,7.3130573153181615,9,10.1,1300,0.49576136300434737
fixation,TRIALID 15,0.015,15.0,69212.0,-5.9110987751282105,4.617348613422114,9,10.1,1300,0.49576136300434737
cue,91,91.0,15.0,69812.0,-5.9110987751282105,6.450304762559478,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,15.0,71328.0,-5.9110987751282105,7.162469990838425,9,10.1,1300,0.49576136300434737
response,200,200.0,15.0,71938.0,-5.9110987751282105,4.685023663661725,9,10.1,1300,0.49576136300434737
feedback,20,20.0,15.0,72928.0,-5.9110987751282105,7.2380314660565706,9,10.1,1300,0.49576136300434737
fixation,TRIALID 16,0.016,16.0,73930.0,-5.9110987751282105,5.826200175485143,9,10.1,1300,0.49576136300434737
cue,94,94.0,16.0,74880.0,-5.9110987751282105,7.141306449260314,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,16.0,76396.0,-5.9110987751282105,8.10910095161517,9,10.1,1300,0.49576136300434737
response,200,200.0,16.0,76726.0,-5.9110987751282105,0.4529064782404426,9,10.1,1300,0.49576136300434737
feedback,10,10.0,16.0,77646.0,-5.9110987751282105,8.506576415799685,9,10.1,1300,0.49576136300434737
fixation,TRIALID 17,0.017,17.0,78996.0,-5.9110987751282105,5.50198930204665,9,10.1,1300,0.49576136300434737
cue,93,93.0,17.0,79646.0,-5.9110987751282105,6.375484339883335,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,17.0,81162.0,-5.9110987751282105,7.664369927792318,9,10.1,1300,0.49576136300434737
response,210,210.0,17.0,81670.0,-5.9110987751282105,2.4606426077750005,9,10.1,1300,0.49576136300434737
feedback,20,20.0,17.0,82596.0,-5.9110987751282105,8.302377566100787,9,10.1,1300,0.49576136300434737
fixation,TRIALID 18,0.018,18.0,83768.0,-5.9110987751282105,6.522718841559729,9,10.1,1300,0.49576136300434737
cue,92,92.0,18.0,84596.0,-5.9110987751282105,6.651441246801795,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,18.0,86112.0,-5.9110987751282105,7.3191129534391814,9,10.1,1300,0.49576136300434737
response,200,200.0,18.0,86640.0,-5.9110987751282105,3.5095343586046432,9,10.1,1300,0.49576136300434737
feedback,10,10.0,18.0,87612.0,-5.9110987751282105,7.925964050196587,9,10.1,1300,0.49576136300434737
fixation,TRIALID 19,0.019,19.0,88714.0,-5.9110987751282105,5.308356612926955,9,10.1,1300,0.49576136300434737
cue,93,93.0,19.0,89446.0,-5.9110987751282105,7.005313933717121,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,19.0,90962.0,-5.9110987751282105,7.388375414662,9,10.1,1300,0.49576136300434737
response,210,210.0,19.0,91582.0,-5.9110987751282105,4.397157814867194,9,10.1,1300,0.49576136300434737
feedback,20,20.0,19.0,92546.0,-5.9110987751282105,7.717563672983556,9,10.1,1300,0.49576136300434737
fixation,TRIALID 20,0.02,20.0,93568.0,-5.9110987751282105,5.609679640292346,9,10.1,1300,0.49576136300434737
cue,91,91.0,20.0,94462.0,-5.9110987751282105,7.2109682514813676,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,20.0,95980.0,-5.9110987751282105,7.251356559543938,9,10.1,1300,0.49576136300434737
response,210,210.0,20.0,96704.0,-5.9110987751282105,5.469308879548623,9,10.1,1300,0.49576136300434737
feedback,10,10.0,20.0,97712.0,-5.9110987751282105,6.870308699848714,9,10.1,1300,0.49576136300434737
fixation,TRIALID 21,0.021,21.0,98588.0,-5.9110987751282105,4.843704777408334,9,10.1,1300,0.49576136300434737
cue,91,91.0,21.0,99446.0,-5.9110987751282105,7.674510407479884,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,21.0,100962.0,-5.9110987751282105,8.139859411569601,9,10.1,1300,0.49576136300434737
response,210,210.0,21.0,101386.0,-5.9110987751282105,1.5009775880417653,9,10.1,1300,0.49576136300434737
feedback,20,20.0,21.0,102312.0,-5.9110987751282105,8.04504643813193,9,10.1,1300,0.49576136300434737
fixation,TRIALID 22,0.022,22.0,103572.0,-5.9110987751282105,5.970650740095813,9,10.1,1300,0.49576136300434737
cue,93,93.0,22.0,104346.0,-5.9110987751282105,6.213183761738178,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,22.0,105862.0,-5.9110987751282105,6.730018072270343,9,10.1,1300,0.49576136300434737
response,200,200.0,22.0,106448.0,-5.9110987751282105,4.140223758203938,9,10.1,1300,0.49576136300434737
feedback,10,10.0,22.0,107462.0,-5.9110987751282105,7.697701479059334,9,10.1,1300,0.49576136300434737
fixation,TRIALID 23,0.023,23.0,108470.0,-5.9110987751282105,5.309386551382892,9,10.1,1300,0.49576136300434737
cue,91,91.0,23.0,109264.0,-5.9110987751282105,7.3773562772756955,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,23.0,110780.0,-5.9110987751282105,8.150067562793579,9,10.1,1300,0.49576136300434737
response,210,210.0,23.0,111204.0,-5.9110987751282105,1.9873224910326082,9,10.1,1300,0.49576136300434737
feedback,10,10.0,23.0,112146.0,-5.9110987751282105,6.7203550837272275,9,10.1,1300,0.49576136300434737
fixation,TRIALID 24,0.024,24.0,113384.0,-5.9110987751282105,4.955056991974832,9,10.1,1300,0.49576136300434737
cue,92,92.0,24.0,113980.0,-5.9110987751282105,2.184887747822224,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,24.0,115496.0,-5.9110987751282105,4.431746152871429,9,10.1,1300,0.49576136300434737
response,200,200.0,24.0,116228.0,-5.9110987751282105,4.680381683065172,9,10.1,1300,0.49576136300434737
feedback,10,10.0,24.0,117164.0,-5.9110987751282105,5.539719808373005,9,10.1,1300,0.49576136300434737
fixation,TRIALID 25,0.025,25.0,118098.0,-5.9110987751282105,5.690656477087075,9,10.1,1300,0.49576136300434737
cue,92,92.0,25.0,119096.0,-5.9110987751282105,7.945786889349282,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,25.0,120614.0,-5.9110987751282105,7.3491477879938225,9,10.1,1300,0.49576136300434737
response,210,210.0,25.0,121204.0,-5.9110987751282105,3.6778284165522552,9,10.1,1300,0.49576136300434737
feedback,10,10.0,25.0,122130.0,-5.9110987751282105,7.832195098545149,9,10.1,1300,0.49576136300434737
fixation,TRIALID 26,0.026,26.0,123210.0,-5.9110987751282105,6.653103415967292,9,10.1,1300,0.49576136300434737
cue,93,93.0,26.0,124164.0,-5.9110987751282105,7.505453073998875,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,26.0,125680.0,-5.9110987751282105,7.27594610999948,9,10.1,1300,0.49576136300434737
response,210,210.0,26.0,126186.0,-5.9110987751282105,2.5899100565599738,9,10.1,1300,0.49576136300434737
feedback,20,20.0,26.0,127146.0,-5.9110987751282105,6.524525159990268,9,10.1,1300,0.49576136300434737
fixation,TRIALID 27,0.027,27.0,128290.0,-5.9110987751282105,5.395707430571101,9,10.1,1300,0.49576136300434737
cue,91,91.0,27.0,129164.0,-5.9110987751282105,6.55600152939036,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,27.0,130680.0,-5.9110987751282105,6.9822174563628385,9,10.1,1300,0.49576136300434737
response,210,210.0,27.0,131272.0,-5.9110987751282105,3.4149341303410266,9,10.1,1300,0.49576136300434737
feedback,20,20.0,27.0,132180.0,-5.9110987751282105,7.473641112911876,9,10.1,1300,0.49576136300434737
fixation,TRIALID 28,0.028,28.0,133288.0,-5.9110987751282105,5.469469965377038,9,10.1,1300,0.49576136300434737
cue,92,92.0,28.0,134080.0,-5.9110987751282105,5.657950834347822,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,28.0,135596.0,-5.9110987751282105,7.208785235158031,9,10.1,1300,0.49576136300434737
response,200,200.0,28.0,136378.0,-5.9110987751282105,5.554522026165229,9,10.1,1300,0.49576136300434737
feedback,110,110.0,28.0,137330.0,-5.9110987751282105,6.601798894244493,9,10.1,1300,0.49576136300434737
fixation,TRIALID 29,0.029,29.0,138208.0,-5.9110987751282105,4.576380427619932,9,10.1,1300,0.49576136300434737
cue,92,92.0,29.0,139030.0,-5.9110987751282105,5.173322823782758,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,29.0,140548.0,-5.9110987751282105,6.369882917993397,9,10.1,1300,0.49576136300434737
response,210,210.0,29.0,141222.0,-5.9110987751282105,4.12625479898269,9,10.1,1300,0.49576136300434737
feedback,110,110.0,29.0,142114.0,-5.9110987751282105,7.007722781547653,9,10.1,1300,0.49576136300434737
fixation,TRIALID 30,0.03,30.0,143148.0,-5.9110987751282105,3.9418505190694044,9,10.1,1300,0.49576136300434737
cue,92,92.0,30.0,143698.0,-5.9110987751282105,6.0422899539386234,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,30.0,145214.0,-5.9110987751282105,6.838496347165411,9,10.1,1300,0.49576136300434737
response,210,210.0,30.0,145888.0,-5.9110987751282105,4.394363252719213,9,10.1,1300,0.49576136300434737
feedback,10,10.0,30.0,146814.0,-5.9110987751282105,6.870348703295839,9,10.1,1300,0.49576136300434737
fixation,TRIALID 31,0.031,31.0,147818.0,-5.9110987751282105,4.769991742965887,9,10.1,1300,0.49576136300434737
cue,92,92.0,31.0,148548.0,-5.9110987751282105,6.69494110241013,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,31.0,150064.0,-5.9110987751282105,6.963233993398247,9,10.1,1300,0.49576136300434737
response,210,210.0,31.0,150650.0,-5.9110987751282105,3.870548511284682,9,10.1,1300,0.49576136300434737
feedback,110,110.0,31.0,151614.0,-5.9110987751282105,7.5699347107805695,9,10.1,1300,0.49576136300434737
fixation,TRIALID 32,0.032,32.0,152664.0,-5.9110987751282105,5.3573332069867625,9,10.1,1300,0.49576136300434737
cue,91,91.0,32.0,153480.0,-5.9110987751282105,7.2781088903105875,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,32.0,154998.0,-5.9110987751282105,7.205522853960736,9,10.1,1300,0.49576136300434737
response,210,210.0,32.0,155546.0,-5.9110987751282105,3.4025933077109043,9,10.1,1300,0.49576136300434737
feedback,10,10.0,32.0,156464.0,-5.9110987751282105,8.056684359397883,9,10.1,1300,0.49576136300434737
fixation,TRIALID 33,0.033,33.0,157598.0,-5.9110987751282105,5.179161435362069,9,10.1,1300,0.49576136300434737
cue,92,92.0,33.0,158164.0,-5.9110987751282105,6.515614343162331,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,33.0,159680.0,-5.9110987751282105,7.4703928944492946,9,10.1,1300,0.49576136300434737
response,200,200.0,33.0,160136.0,-5.9110987751282105,2.2548282796516435,9,10.1,1300,0.49576136300434737
feedback,110,110.0,33.0,161098.0,-5.9110987751282105,7.164571005250703,9,10.1,1300,0.49576136300434737
fixation,TRIALID 34,0.034,34.0,162288.0,-5.9110987751282105,5.56698134047846,9,10.1,1300,0.49576136300434737
cue,92,92.0,34.0,163098.0,-5.9110987751282105,5.707215315002557,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,34.0,164614.0,-5.9110987751282105,6.5349748964048935,9,10.1,1300,0.49576136300434737
response,210,210.0,34.0,165174.0,-5.9110987751282105,3.6615019786178458,9,10.1,1300,0.49576136300434737
feedback,110,110.0,34.0,166148.0,-5.9110987751282105,7.581720146971804,9,10.1,1300,0.49576136300434737
fixation,TRIALID 35,0.035,35.0,167222.0,-5.9110987751282105,4.555411284110096,9,10.1,1300,0.49576136300434737
cue,92,92.0,35.0,167848.0,-5.9110987751282105,5.689858627404196,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,35.0,169364.0,-5.9110987751282105,6.736575051609099,9,10.1,1300,0.49576136300434737
response,210,210.0,35.0,169894.0,-5.9110987751282105,3.194604328971615,9,10.1,1300,0.49576136300434737
feedback,10,10.0,35.0,170814.0,-5.9110987751282105,7.247143264874291,9,10.1,1300,0.49576136300434737
fixation,TRIALID 36,0.036,36.0,171966.0,-5.9110987751282105,5.006370653461768,9,10.1,1300,0.49576136300434737
cue,92,92.0,36.0,172748.0,-5.9110987751282105,6.137567142392473,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,36.0,174264.0,-5.9110987751282105,7.457685585443587,9,10.1,1300,0.49576136300434737
response,210,210.0,36.0,174786.0,-5.9110987751282105,2.9171895057063795,9,10.1,1300,0.49576136300434737
feedback,110,110.0,36.0,175732.0,-5.9110987751282105,7.623154695111789,9,10.1,1300,0.49576136300434737
fixation,TRIALID 37,0.037,37.0,176876.0,-5.9110987751282105,5.266511072558742,9,10.1,1300,0.49576136300434737
cue,94,94.0,37.0,177682.0,-5.9110987751282105,5.934317458624328,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,37.0,179198.0,-5.9110987751282105,6.7358301819947535,9,10.1,1300,0.49576136300434737
response,210,210.0,37.0,179754.0,-5.9110987751282105,3.1921913179404813,9,10.1,1300,0.49576136300434737
feedback,110,110.0,37.0,180664.0,-5.9110987751282105,7.017851692795772,9,10.1,1300,0.49576136300434737
fixation,TRIALID 38,0.038,38.0,181794.0,-5.9110987751282105,5.020522095695694,9,10.1,1300,0.49576136300434737
cue,94,94.0,38.0,182548.0,-5.9110987751282105,6.542520112604701,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,38.0,184064.0,-5.9110987751282105,7.699578767888425,9,10.1,1300,0.49576136300434737
response,200,200.0,38.0,184560.0,-5.9110987751282105,2.729677494186815,9,10.1,1300,0.49576136300434737
feedback,10,10.0,38.0,185532.0,-5.9110987751282105,7.517747297185572,9,10.1,1300,0.49576136300434737
fixation,TRIALID 39,0.039,39.0,186676.0,-5.9110987751282105,4.073431910224878,9,10.1,1300,0.49576136300434737
cue,91,91.0,39.0,187248.0,-5.9110987751282105,5.8975401127508125,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,39.0,188764.0,-5.9110987751282105,7.542581840682146,9,10.1,1300,0.49576136300434737
response,210,210.0,39.0,189428.0,-5.9110987751282105,4.101454369976424,9,10.1,1300,0.49576136300434737
feedback,20,20.0,39.0,190348.0,-5.9110987751282105,7.112973617151566,9,10.1,1300,0.49576136300434737
fixation,TRIALID 40,0.04,40.0,191374.0,-5.9110987751282105,4.116090823434951,9,10.1,1300,0.49576136300434737
cue,92,92.0,40.0,191998.0,-5.9110987751282105,5.0444553165027335,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,40.0,193514.0,-5.9110987751282105,7.227954042484558,9,10.1,1300,0.49576136300434737
response,200,200.0,40.0,194268.0,-5.9110987751282105,5.151279030899627,9,10.1,1300,0.49576136300434737
feedback,110,110.0,40.0,195198.0,-5.9110987751282105,7.233858667521803,9,10.1,1300,0.49576136300434737
fixation,TRIALID 41,0.041,41.0,196124.0,-5.9110987751282105,3.7723491103358957,9,10.1,1300,0.49576136300434737
cue,93,93.0,41.0,196732.0,-5.9110987751282105,6.5238735272911965,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,41.0,198248.0,-5.9110987751282105,7.217257250918853,9,10.1,1300,0.49576136300434737
response,200,200.0,41.0,198718.0,-5.9110987751282105,2.900530024125677,9,10.1,1300,0.49576136300434737
feedback,10,10.0,41.0,199698.0,-5.9110987751282105,7.891228126610606,9,10.1,1300,0.49576136300434737
fixation,TRIALID 42,0.042,42.0,200854.0,-5.9110987751282105,4.67031729235174,9,10.1,1300,0.49576136300434737
cue,92,92.0,42.0,201432.0,-5.9110987751282105,6.147864996850723,9,10.1,1300,0.49576136300434737
stimulus,51,51.0,42.0,202948.0,-5.9110987751282105,7.862610074151876,9,10.1,1300,0.49576136300434737
response,210,210.0,42.0,203684.0,-5.9110987751282105,5.16039740366649,9,10.1,1300,0.49576136300434737
feedback,10,10.0,42.0,204598.0,-5.9110987751282105,6.5348896348761505,9,10.1,1300,0.49576136300434737
fixation,TRIALID 43,0.043,43.0,205560.0,-5.9110987751282105,3.6593782107547814,9,10.1,1300,0.49576136300434737
cue,92,92.0,43.0,206198.0,-5.9110987751282105,6.329909669978645,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,43.0,207716.0,-5.9110987751282105,7.331851415530328,9,10.1,1300,0.49576136300434737
response,210,210.0,43.0,208218.0,-5.9110987751282105,2.678533156297335,9,10.1,1300,0.49576136300434737
feedback,110,110.0,43.0,209132.0,-5.9110987751282105,7.558871734613064,9,10.1,1300,0.49576136300434737
fixation,TRIALID 44,0.044,44.0,210320.0,-5.9110987751282105,7.1595305182156626,9,10.1,1300,0.49576136300434737
cue,92,92.0,44.0,211332.0,-5.9110987751282105,7.282113021668063,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,44.0,212848.0,-5.9110987751282105,7.373649624316099,9,10.1,1300,0.49576136300434737
response,210,210.0,44.0,213464.0,-5.9110987751282105,4.11645638000109,9,10.1,1300,0.49576136300434737
feedback,110,110.0,44.0,214398.0,-5.9110987751282105,7.057327811640732,9,10.1,1300,0.49576136300434737
fixation,TRIALID 45,0.045,45.0,215446.0,-5.9110987751282105,6.308866938162391,9,10.1,1300,0.49576136300434737
cue,92,92.0,45.0,216366.0,-5.9110987751282105,7.259042185189638,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,45.0,217882.0,-5.9110987751282105,7.855473171868621,9,10.1,1300,0.49576136300434737
response,210,210.0,45.0,218268.0,-5.9110987751282105,1.2550035792316054,9,10.1,1300,0.49576136300434737
feedback,110,110.0,45.0,219166.0,-5.9110987751282105,7.893703438631142,9,10.1,1300,0.49576136300434737
fixation,TRIALID 46,0.046,46.0,220482.0,-5.9110987751282105,6.411926666058725,9,10.1,1300,0.49576136300434737
cue,94,94.0,46.0,221332.0,-5.9110987751282105,5.216000695619315,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,46.0,222848.0,-5.9110987751282105,6.3562561008065295,9,10.1,1300,0.49576136300434737
response,210,210.0,46.0,223340.0,-5.9110987751282105,3.1591875312433415,9,10.1,1300,0.49576136300434737
feedback,110,110.0,46.0,224266.0,-5.9110987751282105,7.348707383451224,9,10.1,1300,0.49576136300434737
fixation,TRIALID 47,0.047,47.0,225458.0,-5.9110987751282105,5.698782266156265,9,10.1,1300,0.49576136300434737
cue,94,94.0,47.0,226366.0,-5.9110987751282105,5.510325363910804,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,47.0,227882.0,-5.9110987751282105,6.56491990595461,9,10.1,1300,0.49576136300434737
response,210,210.0,47.0,228462.0,-5.9110987751282105,4.126618125344614,9,10.1,1300,0.49576136300434737
feedback,110,110.0,47.0,229416.0,-5.9110987751282105,7.259351085007197,9,10.1,1300,0.49576136300434737
fixation,TRIALID 48,0.048,48.0,230488.0,-5.9110987751282105,6.458856227336044,9,10.1,1300,0.49576136300434737
cue,93,93.0,48.0,231482.0,-5.9110987751282105,5.996281388601984,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,48.0,233000.0,-5.9110987751282105,6.1157843136919565,9,10.1,1300,0.49576136300434737
response,210,210.0,48.0,233652.0,-5.9110987751282105,3.9441287212266305,9,10.1,1300,0.49576136300434737
feedback,20,20.0,48.0,234566.0,-5.9110987751282105,6.959717365825053,9,10.1,1300,0.49576136300434737
fixation,TRIALID 49,0.049,49.0,235606.0,-5.9110987751282105,4.171693923723337,9,10.1,1300,0.49576136300434737
cue,92,92.0,49.0,236316.0,-5.9110987751282105,5.2801820010328955,9,10.1,1300,0.49576136300434737
stimulus,53,53.0,49.0,237832.0,-5.9110987751282105,7.1938853544235055,9,10.1,1300,0.49576136300434737
response,210,210.0,49.0,238216.0,-5.9110987751282105,1.1265983044581538,9,10.1,1300,0.49576136300434737
feedback,110,110.0,49.0,239132.0,-5.9110987751282105,7.979799782750464,9,10.1,1300,0.49576136300434737
fixation,TRIALID 50,0.05,50.0,240430.0,-5.9110987751282105,4.5733306628193375,9,10.1,1300,0.49576136300434737
cue,91,91.0,50.0,241050.0,-5.9110987751282105,4.239794173152766,9,10.1,1300,0.49576136300434737
stimulus,52,52.0,50.0,242566.0,-5.9110987751282105,6.81287099667162,9,10.1,1300,0.49576136300434737
